시군구,번지,계약년월,계약일,거래금액(만원),건축년도,단지명,전용면적(㎡),층,해제사유발생일
전라남도 목포시 옥암동,1026-1,202409,25,"21,723",2024,윈캐슬오션파크,55.7,10,-
경기도 포천시 신읍동,295-23,202409,25,"7,750",1993,한국,59.28,12,-
경기도 안성시 공도읍 용두리,753,202409,25,"11,100",2003,산수화,59.91,1,-
경상남도 김해시 구산동,257,202409,25,"13,300",1995,광남백조,60.08,2,-
경상북도 김천시 아포읍 국사리,1119,202409,25,"5,950",2004,아포덕일한마음,55.67,1,-
경기도 안성시 공도읍 용두리,752,202409,25,"12,450",2002,주은풍림,49.77,10,-
경상남도 진주시 호탄동,579-14,202409,25,"14,400",1996,삼성,59.886,1,-
전라남도 목포시 옥암동,1026-1,202409,25,"21,806",2024,윈캐슬오션파크,55.7,11,-
전라남도 목포시 옥암동,1026-1,202409,25,"21,800",2024,윈캐슬오션파크,55.685,11,-
전라남도 목포시 옥암동,1026-1,202409,25,"21,800",2024,윈캐슬오션파크,55.685,11,-
전라남도 목포시 옥암동,1026-1,202409,25,"21,806",2024,윈캐슬오션파크,55.7,11,-
전라남도 목포시 옥암동,1026-1,202409,25,"21,639",2024,윈캐슬오션파크,55.7,12,-
전라남도 목포시 옥암동,1026-1,202409,25,"21,633",2024,윈캐슬오션파크,55.685,12,-
경기도 안성시 원곡면 반제리,743,202409,25,"12,000",2003,산수화,59.76,4,-
전라남도 목포시 옥암동,1026-1,202409,25,"21,633",2024,윈캐슬오션파크,55.685,12,-
전라남도 목포시 옥암동,1026-1,202409,25,"21,639",2024,윈캐슬오션파크,55.7,12,-
경기도 김포시 구래동,Jun-74,202409,25,"43,000",2014,호수마을이편한세상,84.6499,9,-
경상남도 창원시 의창구 북면 무동리,122-1,202409,25,"21,000",2013,휴먼빌2단지,84.99,11,-
경기도 안성시 공도읍 승두리,889,202409,25,"32,000",2020,공도우방아이유쉘,78.0415,16,-
경기도 안성시 공도읍 승두리,936,202409,25,"25,000",2024,공도서희스타힐스,59.9941,7,-
경상북도 구미시 고아읍 문성리,1796,202409,25,"25,000",2018,문성서희스타힐스,84.98,18,-
충청남도 서산시 오남동,551-100,202409,25,"2,000",1991,무림,56.16,4,-
경기도 김포시 감정동,676,202409,25,"28,500",1995,한국,84.62,3,20241011
충청남도 천안시 서북구 두정동,2035,202409,25,"25,200",2004,한성필하우스3차,84.9165,1,-
충청남도 천안시 서북구 두정동,1886,202409,25,"11,000",2004,한성필하우스-1,38.6856,14,-
충청남도 천안시 서북구 두정동,1221,202409,25,"26,500",2004,이편한세상,84.967,15,-
경상북도 포항시 북구 장성동,1364-1,202409,25,"11,500",1996,산호그린맨션7,59.97,12,-
충청남도 천안시 서북구 두정동,2078,202409,25,"35,000",2020,두정역효성해링턴플레이스,59.86,12,-
충청남도 천안시 서북구 두정동,2056,202409,25,"27,500",2014,두정역코아루스위트,84.9523,5,-
충청남도 천안시 서북구 두정동,2055,202409,25,"35,500",2013,이편한세상-천안두정2차,84.7664,12,-
충청남도 천안시 서북구 두정동,1283,202409,25,"4,300",2013,프라지움,20.541,9,-
충청남도 천안시 서북구 두정동,1283,202409,25,"4,300",2013,프라지움,20.541,9,-
충청남도 천안시 서북구 두정동,1283,202409,25,"4,300",2013,프라지움,20.541,9,-
충청남도 천안시 서북구 두정동,2045,202409,25,"30,200",2011,두정역이안더센트럴,102.503,8,-
충청남도 서산시 예천동,1718,202409,25,"38,000",2021,서산예천2지구중흥S-클래스더퍼스트,76.9906,13,-
경상북도 안동시 송현동,516-2,202409,25,"15,500",2001,청구송현하이츠,72.76,1,-
전라남도 여수시 여서동,Dec-43,202409,25,"13,250",1990,경남1,59.53,13,-
전라남도 여수시 여서동,Mar-43,202409,25,"15,500",1992,경남2차,73.844,15,-
전라남도 여수시 여서동,238,202409,25,"19,000",1990,여서동금호,84.79,10,-
전라남도 여수시 미평동,741,202409,25,"15,500",1995,선경2차,84.79,5,-
전라남도 여수시 덕충동,2020,202409,25,"23,200",2012,엑스포힐스테이트2단지,59.4,5,-
전라남도 여수시 학동,54,202409,25,"38,000",2008,신동아파밀리에,84.5752,11,-
전라남도 여수시 학동,391,202409,25,"61,500",2021,e편한세상여수더퍼스트,84.9971,22,-
경기도 김포시 통진읍 마송리,513,202409,25,"34,000",2021,e편한세상김포로얄하임,66.9656,15,-
충청남도 아산시 둔포면 석곡리,1808,202409,25,"22,500",2015,테크노밸리EGthe11단지,79.9897,4,-
경상북도 구미시 고아읍 문성리,1795,202409,25,"30,000",2017,문성파크자이,84.8892,14,-
경기도 안성시 원곡면 반제리,743,202409,25,"12,000",2003,산수화,59.76,4,20241015
충청남도 아산시 둔포면 석곡리,1797,202409,25,"20,300",2016,아산테크노밸리EGthe14단지,72.345,10,20241007
전라남도 여수시 시전동,243,202409,25,"20,500",1996,우미,84.88,7,-
경기도 안성시 공도읍 용두리,752,202409,25,"9,300",2002,주은풍림,39.36,12,-
충청남도 아산시 둔포면 석곡리,1797,202409,25,"20,300",2016,아산테크노밸리EGthe14단지,72.345,10,-
경상남도 밀양시 내일동,431-330,202409,25,"4,500",1988,신화,49.98,1,-
경상남도 창원시 의창구 북면 무동리,124-1,202409,25,"19,800",2018,창원무동센텀파라디아,59.9932,17,-
경상북도 포항시 남구 송도동,411,202409,25,"19,400",2008,송도세잔베르체,84.8103,5,-
경상남도 창원시 마산회원구 양덕동,981,202409,25,"45,000",2023,창원롯데캐슬센텀골드,84.9774,35,-
전라남도 여수시 웅천동,1843,202409,25,"41,700",2022,웅천더힐1단지,84.948,24,-
전라남도 여수시 선원동,1256,202409,25,"11,700",1993,남양3단지,49.97,14,-
경상북도 포항시 남구 대도동,647,202409,25,"7,500",1987,"명성대도타운(가,나)",49.74,2,-
충청남도 천안시 서북구 성정동,1475,202409,25,"5,900",2016,리슈빌디에스,26.4458,8,-
경상남도 창원시 마산회원구 양덕동,84-14,202409,25,"55,000",2015,메트로시티2단지,84.975,48,-
경상남도 창원시 마산회원구 양덕동,158-5,202409,25,"15,000",1979,정우맨션,83.74,13,20241006
경상남도 창원시 마산회원구 양덕동,96-13,202409,25,"11,000",1999,대상,42.705,14,-
경기도 김포시 고촌읍 신곡리,가-,202409,25,"60,600",2020,캐슬앤파밀리에시티 2단지,84.9582,11,-
경기도 김포시 고촌읍 신곡리,가-,202409,25,"64,300",2020,캐슬앤파밀리에시티 2단지,84.9582,13,-
경상남도 진주시 충무공동,77,202409,25,"45,200",2015,한림풀에버,84.9644,22,-
경상남도 거제시 장평동,726,202409,25,"6,600",1996,일성한빛타운,59.94,4,-
충청남도 천안시 동남구 풍세면 보성리,772,202409,25,"23,000",2023,천안한양수자인에코시티,59.9177,19,-
서울특별시 노원구 상계동,1282,202409,25,"59,800",1998,상계2차중앙하이츠,59.82,24,-
인천광역시 부평구 산곡동,311-126,202409,25,"34,300",1988,현대2차,72.45,5,-
서울특별시 노원구 상계동,670,202409,25,"49,000",1988,상계주공9(고층),49.94,12,-
대구광역시 중구 대봉동,152-24,202409,25,"28,600",2006,대봉화성파크드림,84.0484,5,-
인천광역시 서구 가좌동,7,202409,25,"57,000",2007,한신휴플러스,143.47,20,-
인천광역시 서구 가좌동,7,202409,25,"41,000",2007,한신휴플러스,84.95,4,-
대구광역시 달서구 용산동,416-1,202409,25,"26,900",1997,성서2영남우방타운,84.98,17,-
대구광역시 동구 신천동,1503,202409,25,"33,500",2013,신천자이,84.9061,4,-
인천광역시 서구 가좌동,107,202409,25,"11,000",1986,쌍마,53.88,5,-
광주광역시 남구 진월동,392,202409,25,"53,800",2005,금광하늘연가,130.8746,4,-
서울특별시 양천구 신월동,506-1,202409,25,"44,100",1997,우당,59.52,3,-
인천광역시 계양구 작전동,102-3,202409,25,"12,000",1988,뉴서울1,39.24,10,-
인천광역시 부평구 부개동,500-1,202409,25,"35,500",1998,주공5,59.99,20,-
인천광역시 계양구 작전동,102-3,202409,25,"11,300",1988,뉴서울1,39.24,2,-
인천광역시 서구 가좌동,148-3,202409,25,"14,000",1990,신명1,53.31,1,-
서울특별시 양천구 신월동,506-1,202409,25,"44,100",1997,우당,59.52,3,20250508
인천광역시 남동구 만수동,1044,202409,25,"11,600",1992,만수뉴서울아파트,34.65,12,20241021
인천광역시 남동구 만수동,1044,202409,25,"11,400",1992,만수뉴서울아파트,34.65,12,-
대구광역시 동구 효목동,337,202409,25,"24,500",2003,태왕메트로시티,84.92,15,-
대구광역시 달성군 옥포읍 교항리,1519,202409,25,"9,550",1999,옥포제림뉴타운,59.84,9,-
서울특별시 중구 황학동,819,202409,25,"15,900",2014,DUO302,15.97,14,-
서울특별시 구로구 개봉동,488,202409,25,"70,500",2005,영화아이닉스,116.21,12,-
서울특별시 구로구 개봉동,170-30,202409,25,"60,000",2001,신개봉삼환,84.99,7,-
광주광역시 서구 마륵동,812,202409,25,"52,500",2020,상무양우내안애,84.2343,12,-
대구광역시 동구 효목동,337,202409,25,"14,900",2003,태왕메트로시티,59.85,1,-
대구광역시 동구 효목동,337,202409,25,"14,900",2003,태왕메트로시티,59.85,1,20241021
서울특별시 양천구 목동,905-22,202409,25,"142,500",2000,목동트윈빌,117.93,8,-
서울특별시 양천구 목동,925,202409,25,"249,000",1986,목동신시가지7,101.2,12,-
서울특별시 양천구 목동,405,202409,25,"140,000",1994,목동대림,84.82,10,-
부산광역시 강서구 지사동,1186,202409,25,"14,700",2015,협성·DS엘리시안,59.9588,12,-
대구광역시 동구 도동,05월 20일,202409,25,"11,700",1990,에덴공항3,59.95,3,-
서울특별시 구로구 오류동,356,202409,25,"27,000",2013,다청림(356),36.01,6,-
대구광역시 동구 지저동,757-5,202409,25,"16,300",1986,팔공,59.22,4,-
부산광역시 기장군 기장읍 동부리,133-8,202409,25,"17,600",1990,대진로얄,82.93,6,-
인천광역시 부평구 부평동,64-20,202409,25,"24,150",1989,대림1차,50.155,7,-
광주광역시 서구 치평동,1166-2,202409,25,"20,000",1998,금호대우,59.94,20,-
서울특별시 구로구 천왕동,282,202409,25,"72,700",2011,천왕이펜하우스1단지,59.94,8,-
대구광역시 중구 남산동,3049,202409,25,"70,000",2023,청라힐스자이,84.8688,17,-
부산광역시 강서구 명지동,Mar-95,202409,25,"54,000",2020,더샵명지퍼스트월드3단지,80.7864,4,-
부산광역시 강서구 명지동,3233,202409,25,"31,000",2008,극동스타클래스,84.97,6,-
인천광역시 중구 신흥동3가,7-235,202409,25,"18,500",2002,신흥아이파크,59.904,19,-
서울특별시 강서구 내발산동,657,202409,25,"108,000",2005,우장산힐스테이트,59.98,7,-
서울특별시 마포구 성산동,446,202409,25,"113,700",1986,성산시영(유원),59.43,6,-
대구광역시 달성군 유가읍 봉리,625,202409,25,"21,950",2016,제일풍경채센트럴,63.4314,6,-
인천광역시 서구 신현동,302-1,202409,25,"55,000",2010,루원e-편한세상하늘채아파트,84.992,17,-
대구광역시 동구 방촌동,1050-71,202409,25,"26,800",2000,영남네오빌,84.9913,9,-
대구광역시 달서구 본동,616,202409,25,"13,000",1992,월성주공5,44.94,9,-
대구광역시 동구 각산동,1054,202409,25,"20,000",2017,대구혁신엘에이치4단지,59.75,12,-
대구광역시 달성군 유가읍 봉리,621,202409,25,"24,500",2015,우미린더포레스트,75.579,20,-
서울특별시 성동구 성수동2가,835,202409,25,"179,000",2003,롯데캐슬파크,117.174,17,-
서울특별시 금천구 시흥동,384-12,202409,25,"38,600",1989,남서울건영2,61.15,1,-
대구광역시 동구 신암동,1852,202409,25,"50,000",2023,동대구해모로스퀘어웨스트,84.9739,14,-
부산광역시 금정구 장전동,745,202409,25,"86,000",2017,래미안장전,84.8952,13,-
서울특별시 성동구 성수동2가,286,202409,25,"94,800",1999,성수우방2차아파트,59.82,17,-
부산광역시 금정구 장전동,745,202409,25,"68,000",2017,래미안장전,59.9092,31,-
서울특별시 영등포구 영등포동1가,Mar-92,202409,25,"31,700",2022,여의도이튼브라운,18.89,19,-
대구광역시 동구 지묘동,1337,202409,25,"34,000",2020,대구연경아이파크,84.96,15,-
대구광역시 서구 내당동,308-11,202409,25,"13,000",1980,삼익뉴타운,46.21,8,-
대구광역시 서구 내당동,11월 08일,202409,25,"34,000",1988,황제맨션,109.68,12,-
인천광역시 서구 당하동,1272-2,202409,25,"67,700",2021,유승한내들 에듀파크,92.2153,10,-
서울특별시 마포구 공덕동,370-9,202409,25,"112,500",1989,공덕현대,84.61,14,-
대구광역시 달성군 구지면 창리,1447,202409,25,"21,500",2021,모아미래도에듀퍼스트,77.7752,2,-
부산광역시 사하구 구평동,518,202409,25,"26,500",2017,e편한세상사하2차,59.9458,6,-
부산광역시 사하구 다대동,120-10,202409,25,"16,500",1996,삼환,59.76,20,-
부산광역시 사하구 다대동,Feb-94,202409,25,"7,300",1995,국제그린,45.5,20,-
인천광역시 연수구 송도동,9-31,202409,25,"88,500",2008,송도웰카운티1단지,119.79,8,20240930
광주광역시 서구 화정동,1712,202409,25,"70,000",2022,더샵염주센트럴파크,84.9596,26,-
광주광역시 서구 화정동,1612,202409,25,"57,000",2016,유니버시아드힐스테이트3단지,84.97,7,-
대구광역시 서구 평리동,1083-2,202409,25,"22,900",2023,서대구역반도유보라센텀,46.7225,11,-
인천광역시 서구 당하동,1113-1,202409,25,"33,000",2005,당하KCC스위첸,73.34,9,-
부산광역시 사하구 장림동,532,202409,25,"7,000",1992,벽산아파트,62.46,10,-
부산광역시 사하구 장림동,875,202409,25,"18,000",2005,동원로얄듀크,84.9961,10,-
인천광역시 연수구 송도동,04월 01일,202409,25,"108,000",2009,더샵퍼스트월드,141.162,12,20250108
인천광역시 남동구 간석동,616-6,202409,25,"38,500",2019,간석한신더휴,59.925,16,-
대구광역시 달성군 유가읍 봉리,601,202409,25,"14,600",2015,하나리움퀸즈파크,59.9814,1,-
부산광역시 사하구 신평동,669,202409,25,"25,100",2016,사하뷰웰,84.74,11,-
대구광역시 달성군 다사읍 서재리,1134,202409,25,"33,900",2022,메가시티태왕아너스,77.9721,31,-
대구광역시 남구 이천동,650,202409,25,"29,000",1987,보성상아맨션,106.83,4,-
부산광역시 사하구 하단동,1175,202409,25,"25,400",1992,가락타운3,84.96,1,-
인천광역시 연수구 송도동,9-31,202409,25,"88,500",2008,송도웰카운티1단지,119.79,8,-
인천광역시 연수구 송도동,03월 10일,202409,25,"57,250",2005,송도풍림아이원2단지,84.94,12,-
부산광역시 사하구 당리동,534-1,202409,25,"14,000",1992,벽산으뜸,84.98,10,-
부산광역시 사하구 당리동,577,202409,25,"20,600",2017,당리경보이리스힐,66.0265,9,-
부산광역시 사하구 당리동,12월 16일,202409,25,"22,500",2006,동원베네스트2차,84.5059,18,-
부산광역시 연제구 거제동,1481,202409,25,"38,000",2001,거제1차현대홈타운,59.93,29,-
부산광역시 사하구 괴정동,491-9,202409,25,"29,900",1985,국제,84.96,7,-
인천광역시 연수구 송도동,04월 01일,202409,25,"108,000",2009,더샵퍼스트월드,141.162,12,-
대구광역시 남구 봉덕동,1630,202409,25,"32,800",2008,앞산힐스테이트,84.9915,11,-
대구광역시 남구 봉덕동,862,202409,25,"34,000",2008,강변코오롱하늘채,84.993,3,-
대구광역시 남구 봉덕동,1642,202409,25,"39,500",2019,앞산태왕아너스,84.9619,14,-
대구광역시 남구 봉덕동,1650,202409,25,"46,000",2020,앞산봉덕영무예다음,84.8342,17,-
부산광역시 해운대구 좌동,1331,202409,25,"30,000",1998,상록,59.85,15,-
서울특별시 강서구 가양동,1474,202409,25,"138,500",1993,대림경동아파트,131.4,8,-
서울특별시 영등포구 여의도동,525,202409,25,"356,300",2023,브라이튼여의도,101.9509,16,-
서울특별시 영등포구 여의도동,525,202409,25,"422,500",2023,브라이튼여의도,113.9657,18,-
서울특별시 영등포구 여의도동,37,202409,25,"220,000",1980,미성,101.29,5,-
서울특별시 영등포구 여의도동,50,202409,25,"275,000",1971,시범,118.12,1,-
서울특별시 영등포구 여의도동,42,202409,25,"365,000",1975,한양,192.76,2,-
서울특별시 강서구 가양동,03월 14일,202409,25,"92,000",1990,가양우성,84.85,8,-
인천광역시 연수구 송도동,150,202409,25,"74,000",2012,롯데캐슬,84.9966,4,-
서울특별시 마포구 아현동,275-2,202409,25,"67,000",2023,마포푸르지오더센트럴,33.58,13,-
인천광역시 연수구 송도동,192-1,202409,25,"80,900",2014,더샵그린스퀘어,98.2428,40,-
인천광역시 서구 가정동,284-401,202409,25,"23,500",1990,뉴서울(284-401),68.9,10,-
인천광역시 서구 가정동,597-2,202409,25,"48,300",2015,엘에이치웨스턴블루힐,84.99,9,-
대구광역시 남구 대명동,1111,202409,25,"17,000",1981,우방코스모스,63.1475,4,-
대구광역시 남구 대명동,1623-6,202409,25,"26,000",2015,나나바루아(101동),84.8562,8,-
대구광역시 남구 대명동,3060,202409,25,"32,000",2017,교대역동서프라임36.5,76.244,2,-
