시군구,번지,계약년월,계약일,거래금액(만원),건축년도,단지명,전용면적(㎡),층,해제사유발생일
전라남도 목포시 산정동,1080-56,202201,28,"6,000",1987,삼성,58.74,1,-
전라남도 목포시 옥암동,984,202201,28,"17,000",2002,제일하이빌2,84.9597,2,-
전라남도 목포시 용해동,152-80,202201,28,"17,400",1992,동아,134.94,12,-
전라남도 목포시 상동,251-16,202201,28,"17,000",2002,호반리젠시빌,84.8842,13,-
전라남도 목포시 상동,1139-7,202201,28,"32,400",2019,에메랄드퀸,84.52,35,-
전라남도 목포시 대양동,527,202201,28,"9,500",2005,아이엠로즈빌,59.8268,7,-
전라남도 목포시 옥암동,1246,202201,28,"31,500",2014,근화옥암베아채,84.9066,13,-
전라남도 목포시 상동,845-1,202201,28,"7,500",1992,비파2,48.34,7,-
전라남도 목포시 상동,713,202201,28,"16,000",2004,광명샤인빌2차,84.9392,4,-
전라남도 목포시 용해동,400-1,202201,28,"8,000",1990,라이프,84.76,3,-
전라남도 목포시 산정동,994-4,202201,28,"6,900",1993,중앙하이츠,56.07,1,-
전라남도 목포시 석현동,1178,202201,28,"14,900",2018,에드가안채,47.9094,10,-
충청남도 예산군 예산읍 신례원리,589,202201,28,"4,400",2005,아름채,39.8464,13,-
충청남도 당진시 송악읍 기지시리,504,202201,28,"23,200",2018,힐스테이트당진2차,62.7016,20,-
충청남도 당진시 송악읍 기지시리,510,202201,28,"26,500",2016,힐스테이트당진,84.9865,4,-
충청남도 당진시 시곡동,136-1,202201,28,"8,500",2007,우민늘사랑,59.94,18,-
충청남도 당진시 읍내동,1448,202201,28,"25,800",2010,남산공원휴먼빌,84.9614,9,-
충청남도 당진시 원당동,1257,202201,28,"37,500",2012,당진원당이안,158.2869,6,-
충청남도 계룡시 엄사면 엄사리,282,202201,28,"10,400",1997,성원,58.32,12,-
충청남도 서산시 동문동,228,202201,28,"7,500",1988,주공,39.3,3,-
충청남도 서산시 읍내동,55,202201,28,"20,300",2000,서산읍내현대,76.988,4,-
충청남도 서산시 읍내동,688-10,202201,28,"6,250",1990,동일,64.2,10,-
충청남도 서산시 성연면 일람리,1089,202201,28,"22,000",2018,서산테크노밸리고운라피네,75.1389,19,20220718
충청남도 서산시 읍내동,55,202201,28,"20,300",2000,서산읍내현대,76.988,4,20220223
충청남도 서산시 읍내동,738-6,202201,28,"25,500",2006,롯데캐슬,84.7188,7,-
충청남도 아산시 좌부동,84,202201,28,"7,200",1995,초원설화타운2,59.88,8,-
충청남도 아산시 방축동,140-4,202201,28,"12,000",1997,동아나래,59.806,12,-
충청남도 아산시 둔포면 석곡리,1805,202201,28,"28,000",2017,아산테크노밸리이지더원8단지,65.9698,5,-
충청남도 아산시 방축동,140-4,202201,28,"15,500",1997,동아나래,84.96,7,-
충청남도 아산시 신창면 남성리,476-6,202201,28,"6,400",1995,아산한미금강,59.34,8,-
충청남도 아산시 인주면 해암리,280-4,202201,28,"5,950",2000,미진무지개,32.61,1,-
충청남도 아산시 풍기동,229-71,202201,28,"18,400",2000,주은,59.52,13,-
충청남도 아산시 배방읍 공수리,282-5,202201,28,"7,300",1997,아산한도,39.9,3,-
충청남도 보령시 죽정동,666-6,202201,28,"13,100",1992,현대,84.3,9,-
충청남도 공주시 금흥동,602,202201,28,"40,000",2010,공주신금우남퍼스트빌,84.667,14,-
충청남도 천안시 서북구 쌍용동,1920,202201,28,"19,000",1999,"쌍용마을뜨란채,주공아파트",59.95,13,-
충청남도 천안시 서북구 쌍용동,2100,202201,28,"118,000",2011,파크밸리동일하이빌,243.122,17,-
충청남도 천안시 서북구 쌍용동,379-33,202201,28,"14,500",1985,이화,79.43,5,-
충청남도 천안시 서북구 쌍용동,1552,202201,28,"26,000",1998,월봉현대,99.17,11,-
충청남도 천안시 서북구 쌍용동,1282,202201,28,"11,600",1995,주공7단지2차,49.77,8,-
충청남도 천안시 서북구 성환읍 매주리,183,202201,28,"7,000",1998,성환부영,49.92,7,-
충청남도 천안시 서북구 불당동,787,202201,28,"45,900",2004,대원칸타빌,133.852,9,-
충청남도 천안시 서북구 성거읍 요방리,160-22,202201,28,"2,450",1996,육영원룸,27.6,4,-
충청남도 천안시 서북구 성정동,717,202201,28,"20,800",1988,주공5-2,47.01,1,-
충청남도 천안시 동남구 용곡동,583,202201,28,"39,000",2007,용곡마을세광2차엔리치타워,139.609,2,-
충청남도 천안시 동남구 청당동,606,202201,28,"28,300",2009,중흥S클래스산운마을,84.994,2,-
충청남도 천안시 동남구 목천읍 신계리,166-22,202201,28,"6,800",1994,연합초원,59.49,3,-
충청남도 천안시 동남구 신부동,910,202201,28,"24,500",2007,우방유쉘(910),84.911,10,-
충청남도 천안시 동남구 목천읍 삼성리,09월 06일,202201,28,"8,500",1999,원앙마을부영2차,49.92,5,-
충청남도 천안시 동남구 신방동,902,202201,28,"4,800",1997,삼일원앙,28.12,7,-
충청남도 천안시 동남구 목천읍 신계리,134-3,202201,28,"5,200",2000,목천이수프라임,39.68,3,-
충청북도 음성군 금왕읍 본대리,산20-4,202201,28,"3,000",1992,광일,47.64,1,-
충청북도 음성군 대소면 오산리,114-5,202201,28,"3,800",1991,풍산(1~4동),49.86,5,-
충청북도 진천군 광혜원면 죽현리,202,202201,28,"2,800",2000,갑을아파트,39.06,2,-
충청북도 진천군 덕산읍 두촌리,2456,202201,28,"38,800",2016,영무예다음2차,84.9095,13,-
충청북도 증평군 증평읍 장동리,930,202201,28,"25,000",2015,대성베르힐리오파크,74.9688,9,-
충청북도 증평군 증평읍 장동리,930,202201,28,"20,000",2015,대성베르힐리오파크,59.95,16,-
충청북도 영동군 영동읍 계산리,529-1,202201,28,"28,400",2021,골든렉시움,84.5316,7,-
충청북도 영동군 영동읍 계산리,529-1,202201,28,"27,400",2021,골든렉시움,84.5316,2,-
충청북도 영동군 영동읍 계산리,529-1,202201,28,"28,900",2021,골든렉시움,84.5316,9,-
충청북도 보은군 보은읍 장신리,183,202201,28,"19,910",2018,보은신한헤센,74.969,18,-
충청북도 제천시 청전동,639,202201,28,"3,800",1991,비둘기,35.52,14,-
충청북도 제천시 동현동,Jan-63,202201,28,"3,900",1989,세경,56.88,4,-
충청북도 제천시 신백동,134,202201,28,"10,200",2000,신백덕일한마음2차,59.49,6,-
충청북도 제천시 신백동,134,202201,28,"9,700",2000,신백덕일한마음2차,59.46,15,-
충청북도 충주시 연수동,1231,202201,28,"6,800",1994,연수주공3차,44.94,9,-
충청북도 충주시 호암동,1191,202201,28,"55,700",2019,호암힐데스하임,99.87,20,-
충청북도 충주시 중앙탑면 용전리,661,202201,28,"26,700",2017,e편한세상충주,59.8841,8,-
충청북도 청주시 청원구 내수읍 은곡리,302,202201,28,"7,000",2000,천일은곡,59.739,13,-
충청북도 청주시 청원구 율량동,1206,202201,28,"14,800",1992,현대(1206),59.82,12,-
충청북도 청주시 청원구 오창읍 각리,646-1,202201,28,"33,200",2006,우림필유2차,84.9673,10,-
충청북도 청주시 청원구 오창읍 각리,646-6,202201,28,"23,900",2006,이안오창,59.4414,12,-
충청북도 청주시 청원구 주성동,337,202201,28,"55,500",2015,대원칸타빌3차아파트,105.736,5,-
충청북도 청주시 청원구 율량동,1302,202201,28,"6,200",1995,대창3,34.79,11,-
충청북도 청주시 흥덕구 옥산면 오산리,590-1,202201,28,"8,350",1998,아트빌,59.94,11,-
충청북도 청주시 흥덕구 신봉동,177,202201,28,"25,500",2007,우림필유,84.9081,6,-
충청북도 청주시 흥덕구 봉명동,Apr-90,202201,28,"9,800",1987,삼정주택,58.05,5,-
충청북도 청주시 흥덕구 옥산면 오산리,159-2,202201,28,"3,200",1989,삼영,43.2,4,-
충청북도 청주시 서원구 개신동,635,202201,28,"20,800",2000,주공뜨란채,59.42,14,-
충청북도 청주시 서원구 개신동,444-2,202201,28,"14,800",1993,두산한솔2,84.99,9,-
충청북도 청주시 서원구 분평동,1261,202201,28,"12,300",1998,주공4단지2차,49.77,13,-
충청북도 청주시 서원구 사직동,931,202201,28,"31,000",2010,푸르지오캐슬(101~117),84.4,16,-
충청북도 청주시 상당구 용암동,2085,202201,28,"10,750",1995,덕성그린타운,49.975,1,-
충청북도 청주시 상당구 용암동,2060,202201,28,"11,700",1996,부영,60,1,-
경기도 양평군 양평읍 양근리,170-7,202201,28,"19,800",1995,금광2,88.71,1,-
경기도 가평군 가평읍 달전리,285-1,202201,28,"14,000",1993,신초,78.935,4,-
경기도 여주시 천송동,599,202201,28,"45,000",2019,여주KCC스위첸,84.9386,19,20220407
경기도 여주시 오학동,100-5,202201,28,"13,500",1998,현진에버빌,59.58,6,-
경기도 포천시 소흘읍 송우리,150,202201,28,"29,500",1993,원일산호,130.22,5,-
경기도 포천시 신북면 가채리,Feb-30,202201,28,"3,900",2003,거산,43.03,2,-
경기도 양주시 삼숭동,569,202201,28,"26,000",2004,성우아파트아침의미소,59.82,7,-
경기도 양주시 백석읍 복지리,567,202201,28,"29,000",2010,동화6차옥시죤,84.9985,2,-
경기도 양주시 옥정동,955,202201,28,"43,500",2016,옥정센트럴파크푸르지오,58.9846,10,-
경기도 양주시 삼숭동,569,202201,28,"26,000",2004,성우아파트아침의미소,59.82,7,20220224
경기도 양주시 삼숭동,564,202201,28,"20,000",1999,나래,84.89,3,-
경기도 양주시 광적면 가납리,905,202201,28,"22,500",2017,양주벨라시티아파트,59.9407,4,-
경기도 양주시 삼숭동,683-1,202201,28,"32,300",2005,양주자이3단지,84.9218,2,-
경기도 광주시 초월읍 산이리,432,202201,28,"40,000",2004,대주파크빌,84.6166,11,-
경기도 화성시 정남면 발산리,490-12,202201,28,"15,700",2000,동남훼미리,59.898,4,-
경기도 화성시 청계동,536,202201,28,"102,900",2018,시범반도유보라아이비파크4.0,84.569,28,-
경기도 화성시 청계동,513,202201,28,"99,500",2015,동탄역시범리슈빌아파트,84.87,8,-
경기도 화성시 영천동,890,202201,28,"54,000",2019,동탄파크한양수자인,59.73,2,-
경기도 화성시 반송동,80,202201,28,"62,000",2007,동탄시범다은마을 월드메르디앙 반도유보라,59.07,22,-
경기도 화성시 석우동,55,202201,28,"76,800",2008,롯데캐슬,87.64,24,-
경기도 화성시 기안동,349,202201,28,"34,800",2001,우림그린빌리지,83.39,14,-
경기도 화성시 송산면 사강리,693-1,202201,28,"21,500",2019,화성사강영도엘리시아,55.16,15,-
경기도 화성시 석우동,49,202201,28,"65,000",2008,푸르지오,75.076,16,-
경기도 화성시 기안동,290,202201,28,"25,000",2002,광도와이드빌,59.7118,4,-
경기도 화성시 오산동,1044,202201,28,"59,500",2016,반도유보라아이비파크3,59.987,15,-
경기도 화성시 기산동,464,202201,28,"46,000",2003,삼성래미안1차,84.987,7,-
경기도 화성시 반송동,103-1,202201,28,"3,700",2007,동탄스카이뷰빌딩,18.73,10,-
경기도 화성시 청계동,513,202201,28,"100,500",2015,동탄역시범리슈빌아파트,84.87,10,-
경기도 화성시 청계동,538,202201,28,"60,000",2015,동탄역센트럴푸르지오,59.3401,19,-
경기도 화성시 송산면 육일리,726,202201,28,"21,600",2009,포도마을코스코밸리,84.9468,2,-
경기도 화성시 청계동,516,202201,28,"122,000",2015,동탄역시범대원칸타빌아파트,84.705,8,-
경기도 김포시 운양동,1407-5,202201,28,"47,500",2013,한강신도시푸르지오,59.9478,6,-
경기도 김포시 운양동,1304-5,202201,28,"63,000",2014,풍경마을래미안한강2차,84.98,17,-
경기도 김포시 구래동,6874-17,202201,28,"52,000",2013,호수마을e편한세상아파트,84.8743,17,-
경기도 김포시 구래동,Feb-95,202201,28,"46,250",2017,한강신도시3차푸르지오,59.539,11,-
경기도 안성시 공도읍 용두리,752,202201,28,"15,500",2002,주은풍림,49.77,3,-
경기도 안성시 공도읍 용두리,752,202201,28,"15,300",2002,주은풍림,49.77,11,-
경기도 안성시 숭인동,88,202201,28,"13,000",1994,동신,59.91,8,-
경기도 안성시 공도읍 진사리,Jan-36,202201,28,"12,200",2000,주은청설,39.75,12,-
경기도 이천시 장호원읍 진암리,17-18,202201,28,"12,700",1997,현대,59.35,3,-
경기도 이천시 대월면 사동리,441-1,202201,28,"14,450",1995,사동리현대아이파크,59.4,5,-
경기도 이천시 부발읍 아미리,753,202201,28,"46,500",1999,현대7,84.99,18,-
경기도 파주시 목동동,114-37,202201,28,"51,500",2001,산내마을8단지월드메르디앙(114-37),117.396,7,-
경기도 파주시 다율동,982,202201,28,"40,000",2005,청석마을8단지동문굿모닝힐,84.881,2,-
경기도 파주시 금촌동,52-39,202201,28,"32,000",1997,금촌타워(52-39),214.08,9,20220630
경기도 파주시 야당동,1015,202201,28,"56,800",2018,한빛마을4단지롯데캐슬Ⅱ,60.1761,18,-
경기도 파주시 검산동,310,202201,28,"20,000",2001,유승,84.792,10,-
경기도 용인시 수지구 상현동,30,202201,28,"75,000",1998,진산마을성원상떼빌아파트,84.96,8,-
경기도 용인시 수지구 신봉동,976,202201,28,"86,568",2010,신봉동일하이빌4단지,176.381,26,-
경기도 용인시 수지구 성복동,723,202201,28,"70,000",2002,벽산첼시빌2차,191.754,11,-
경기도 용인시 수지구 풍덕천동,1112,202201,28,"77,500",1999,현대성우8차,59.99,20,-
경기도 용인시 수지구 상현동,1134,202201,28,"122,000",2012,광교자이더클래스,84.987,4,-
경기도 용인시 수지구 성복동,789,202201,28,"136,000",2019,성복역롯데캐슬골드타운,84.9126,23,-
경기도 용인시 기흥구 신갈동,158,202201,28,"54,800",2001,양현마을풍림,59.96,2,-
경기도 용인시 기흥구 공세동,663,202201,28,"28,000",2005,불곡마을(벽산블루밍),71.03,11,-
경기도 용인시 기흥구 동백동,583,202201,28,"55,500",2006,백현마을경남아너스빌,84.98,10,-
경기도 용인시 처인구 김량장동,329-2,202201,28,"19,200",2016,스위트홈아파트,46.79,6,-
경기도 군포시 당동,979-1,202201,28,"70,000",2005,용호마을e-편한세상,84.969,9,-
경기도 군포시 산본동,1156-1,202201,28,"55,000",1992,한라주공4,41.85,9,-
경기도 시흥시 은행동,644,202201,28,"85,000",2019,시흥은계호반써밋플레이스,101.0232,34,-
경기도 시흥시 정왕동,1848-4,202201,28,"27,800",1997,진로,59.286,10,-
경기도 시흥시 정왕동,1847,202201,28,"23,000",1999,청솔아파트,48.45,6,-
경기도 오산시 부산동,778-1,202201,28,"40,000",2000,주공1,84.79,16,-
경기도 오산시 누읍동,561-1,202201,28,"12,300",2000,이림,37.47,2,-
경기도 오산시 갈곶동,251,202201,28,"22,800",1998,우림,59.95,5,-
경기도 남양주시 와부읍 덕소리,110-1,202201,28,"45,000",1996,주공1,58.14,10,-
경기도 남양주시 오남읍 오남리,429,202201,28,"28,500",2004,신우아이딜(1차),59.963,12,-
경기도 남양주시 퇴계원읍 퇴계원리,221,202201,28,"32,000",1994,강남아파트,84.87,1,-
경기도 남양주시 와부읍 덕소리,145-4,202201,28,"60,000",1999,강산마을코오롱대성,84.99,8,-
경기도 남양주시 와부읍 덕소리,606-1,202201,28,"61,000",1998,덕소주공3,84.79,13,-
경기도 남양주시 화도읍 묵현리,Jan-42,202201,28,"23,500",1994,마석건영,82.68,2,-
경기도 남양주시 오남읍 오남리,888,202201,28,"43,300",2006,두산위브,84.9916,4,-
경기도 남양주시 별내동,869,202201,28,"69,000",2014,유승한내들,84.2588,21,-
경기도 남양주시 다산동,6151,202201,28,"85,000",2019,다산e편한세상더퍼스트,84.75,19,-
경기도 남양주시 진건읍 용정리,780-4,202201,28,"29,000",2003,심미에셈빌,63.825,7,-
경기도 고양시 일산서구 주엽동,15,202201,28,"49,000",1999,문촌마을11단지건영,59.88,13,-
경기도 고양시 일산서구 탄현동,1479,202201,28,"34,000",1994,탄현마을(현대),68.04,16,-
경기도 고양시 일산서구 탄현동,1477,202201,28,"38,800",1995,탄현마을(건영5),68.61,10,-
경기도 고양시 일산동구 식사동,1487,202201,28,"100,000",2010,위시티일산자이1단지,137.1394,5,20230405
경기도 고양시 일산동구 중산동,1717,202201,28,"70,000",2010,센트럴더포레(하늘마을6단지휴먼시아),135.06,12,20220624
경기도 고양시 일산동구 식사동,1510,202201,28,"77,000",2010,위시티블루밍3단지,101.9,18,-
경기도 고양시 덕양구 행신동,953,202201,28,"43,000",1996,햇빛주공23,59.97,13,-
경기도 고양시 덕양구 행신동,953,202201,28,"40,000",1996,햇빛주공23,49.96,6,20220404
경기도 고양시 덕양구 동산동,365,202201,28,"92,000",2012,동산마을22단지호반베르디움,84.954,4,-
경기도 고양시 덕양구 도내동,1011,202201,28,"59,990",2013,도래울센트럴파크(CentralPark),59.98,6,-
경기도 고양시 덕양구 화정동,952,202201,28,"45,000",1995,별빛마을(부영)8(좋은집),50,8,-
